title,year,country,genres,time,new_genres
Nobody's Fool,1994,미국,드라마,1시간 50분,정보없음
Supergirl,1984,영국,판타지/액션,1시간 54분," <a href=""http://www.cwtv.com/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*z.channel&amp;r=1&amp;i=00000012_000000D97AE3&amp;u=' + urlencode(this.href));"">미국 CWTV</a> "
Tombstone,1993,미국,로맨스/액션/드라마/서부극,2시간 10분,정보없음
Greenberg,2010,미국,드라마/로맨스/코미디,1시간 47분,드라마
Dr. Dolittle 2,2001,미국,코미디/가족/판타지,1시간 27분,코미디
The Fog,1980,미국,공포/스릴러/미스터리,1시간 29분,공포
Mary Shelley's Frankenstein,1994,"미국,일본,영국",공포/드라마/판타지/SF,2시간 3분,드라마
Wild Hogs,2007,미국,코미디/모험,1시간 39분,모험
Tropic Thunder,2008,"미국,영국,독일",액션/코미디/전쟁,1시간 46분,코미디
The Animal,2001,미국,코미디/SF,1시간 23분,정보없음
The Life Aquatic with Steve Zissou,2004,미국,액션/모험/코미디/드라마/로맨스,1시간 59분,코미디
Imagine: John Lennon,1988,미국,다큐멘터리,1시간 46분,다큐멘터리
Mannequin: On the Move,1991,미국,로맨스/드라마/로맨틱코미디/판타지,1시간 30분,판타지
The Hot Chick,2002,미국,코미디/판타지,1시간 44분,코미디
Gothika,2003,미국,공포/미스터리/스릴러,1시간 35분,공포
Against All Odds,1984,미국,로맨스/액션,2시간 8분,모험
Angels in the Outfield,1994,미국,스포츠/드라마/코미디/가족,1시간 42분,코미디
The Jewel of the Nile,1985,미국,로맨스/모험/액션/코미디,1시간 45분,액션
Coffee And Cigarettes,2003,미국,드라마,1시간 36분,드라마
The Old Man And The Sea,1990,영국,드라마,1시간 33분," <a href=""?where=nexearch&amp;sm=tab_etc&amp;qvt=0&amp;query=ERNEST%20HEMINGWAY"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_xh3*z.aut&amp;r=1&amp;i=00000000_000000000000&amp;u=' + urlencode(this.href));"">ERNEST HEMINGWAY</a> </dd>, "
"Honey, I Shrunk the Kids",1989,미국,모험/코미디/가족/SF,1시간 26분,가족
Jefferson In Paris,1995,"영국,미국",드라마,2시간 16분,드라마
The Human Stain,2003,"독일,아일랜드,미국",드라마/로맨스/스릴러,1시간 46분,드라마
Les Miserables,1995,프랑스,드라마,2시간 54분,드라마
Les Amants ReGuliers,2005,프랑스,로맨스/드라마,3시간 3분,드라마
LA PETITE VOLEUSE,1988,프랑스,드라마,1시간 50분,드라마
Le Le De clin de L'Empire Americain,1986,캐나다,1시간 41분,전체 관람가,정보없음
Othello,1995,"영국,미국",로맨스/드라마,2시간 3분,정보없음
수잔 브링크의 아리랑,1991,한국,드라마,1시간 58분,드라마
Irma Vep,1996,프랑스,드라마/코미디,1시간 38분,코미디
The Scent Of Yvonne,1994,프랑스,로맨스/드라마,1시간 29분,드라마
Vincent & Theo,1990,"프랑스,이탈리아,네덜란드,영국,독일",드라마,1시간 39분,정보없음
Madame Bovary,1991,프랑스,드라마,2시간 22분,정보없음
Let It Rain,2008,프랑스,드라마/코미디,1시간 38분,코미디
Tous les matins du monde,1991,프랑스,로맨스/드라마,1시간 54분,드라마
La Boum 2,1982,프랑스,코미디/드라마/가족/로맨스/로맨틱코미디,1시간 49분,드라마
Le Papillon,2002,프랑스,모험/코미디/드라마,1시간 23분,드라마
The Fugitives,1986,프랑스,코미디,1시간 29분,정보없음
Combien Tu M'Aimes?,2005,"이탈리아,프랑스",로맨스/로맨틱코미디/드라마,1시간 33분,코미디
リンダリンダリンダ: Linda Linda Linda,2005,일본,틴에이저/음악/드라마/코미디,1시간 54분,코미디
La Cérémonie,1995,"독일,프랑스",스릴러/범죄,1시간 51분,정보없음
Kirikou et les bêtes sauvages,2005,프랑스,애니메이션/모험/가족/판타지,1시간 14분,정보없음
Vidocq,2001,프랑스,판타지/액션/스릴러/범죄/공포,1시간 40분,액션
Polytechnique,2009,캐나다,범죄/드라마/역사,1시간 17분,정보없음
La Boum,1980,프랑스,코미디/드라마/로맨스,1시간 49분,정보없음
Cyrano de Bergerac,1990,프랑스,코미디/드라마/역사/로맨스,2시간 17분,미국
A Very Long Engagement,2004,프랑스,드라마/전쟁/로맨스,2시간 13분,드라마
The Dreamers,2003,"영국,프랑스,이탈리아,미국",드라마/로맨스,1시간 54분,드라마
안성기의 聖-리수일뎐,1987,한국,드라마,1시간 40분,드라마
Declaration Of Genius,1995,한국,코미디,0분,정보없음
달빛 사냥꾼,1986,한국,범죄,1시간 45분,드라마
낮은 대로 임하소서,1981,한국,드라마,1시간 42분,드라마
황진이,1986,한국,드라마/시대극/로맨스,2시간 5분," <a href=""http://www.kbs.co.kr/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*z.channel&amp;r=1&amp;i=00000012_0000000A0DE6&amp;u=' + urlencode(this.href));"">KBS2</a> "
어둠의 자식들,1981,한국,로맨스,1시간 40분,드라마
Berlin Report,1991,한국,드라마,1시간 40분,정보없음
안개 마을,1982,한국,드라마,1시간 31분,드라마
안녕하세요 하나님,1987,한국,드라마,1시간 50분,드라마
The Ball Shot By A Midget,1981,한국,드라마,1시간 40분,드라마
깊고 푸른 밤,1985,한국,로맨스/드라마,1시간 33분,드라마
누가 용의 발톱을 보았는가,1991,한국,스릴러,1시간 38분,미스터리
어우동,1985,한국,드라마,1시간 55분,멜로/로맨스
The Hair Dresser,1995,한국,코미디,1시간 41분,코미디
Between The Knees,1984,한국,로맨스/드라마,1시간 37분,멜로/로맨스
Winter Wanderer,1986,한국,로맨스/드라마,2시간 00분,멜로/로맨스
Gagman,1988,한국,코미디,2시간 7분,코미디
Lee Jang-Ho's Baseball Team,1986,한국,스포츠/드라마,2시간 5분,드라마
Eternal Empire,1995,한국,시대극/미스터리,2시간 6분,드라마
남부군,1990,한국,드라마/전쟁,2시간 37분,전쟁
The Apple,1998,"프랑스,이란",1시간 26분,전체 관람가,정보없음
Sokout,1998,"이란,타지키스탄,프랑스",음악/드라마,1시간 17분,정보없음
No Emergency Exit,1993,한국,드라마,1시간 48분,드라마
Don Quixote On Asphalt,1988,한국,드라마,1시간 50분,드라마
칠수와 만수,1988,한국,드라마,1시간 48분,드라마
Millions In My Account,1995,한국,로맨틱코미디/범죄,1시간 41분,코미디
게임의 법칙,1994,한국,액션,1시간 50분,액션
천군,2005,한국,시대극/SF/액션/코미디,1시간 46분,SF
Black Robe,1991,캐나다,드라마,1시간 41분,드라마
Lucky Break,2001,"독일,미국",1시간 47분,전체 관람가,정보없음
The Scout,1994,미국,스포츠/드라마/코미디,1시간 41분,정보없음
Lightning Jack,1994,"미국,호주",코미디,1시간 37분,코미디
Storia di una capinera,1993,이탈리아,드라마,1시간 46분,드라마
Dick Tracy,1990,미국,액션/스릴러/범죄/코미디,1시간 43분,정보없음
The Right Stuff,1983,미국,드라마,3시간 13분,모험
Dead Presidents,1995,미국,드라마/스릴러/범죄,1시간 59분,범죄
Free Money,1998,캐나다,스릴러/코미디,1시간 31분,캐나다
Mr. Magoo,1997,미국,1시간 27분,전체 관람가,미국
The Missing,2003,미국,드라마,2시간 17분,정보없음
Mr. Deeds,2002,미국,로맨스/로맨틱코미디/코미디,1시간 36분,코미디
Moonwalker,1988,미국,판타지/액션/스릴러/범죄,1시간 33분,정보없음
Twilight Zone The Movie,1983,미국,공포/판타지/스릴러/드라마,2시간 00분,정보없음
Career Opportunities,1991,미국,로맨틱코미디,1시간 16분,코미디
Tank Girl,1995,미국,액션/코미디,1시간 44분,코미디
My Life,1993,미국,드라마,1시간 52분,정보없음
The Next Karate Kid,1994,미국,액션/드라마/가족/로맨스/스포츠,1시간 49분,액션
Wedding Crashers,2005,미국,로맨틱코미디/코미디,1시간 58분,코미디
Sweetie,1989,호주,드라마/코미디,1시간 40분,코미디
My Father The Hero,1994,"프랑스,미국",로맨틱코미디,1시간 30분,정보없음
JENNIFER8,1992,미국,스릴러,2시간 4분,스릴러
"GOOD NIGHT, AND GOOD LUCK",2005,"미국,프랑스,영국,일본",드라마,1시간 33분,드라마
True Romance,1993,미국,액션/로맨스/범죄,2시간 00분,드라마
Rocky III,1982,"미국,캐나다",드라마/스포츠/액션,1시간 36분,액션
Fair Game,1995,미국,액션/스릴러/범죄/코미디,1시간 31분,정보없음
Timecop,1994,미국,액션/범죄/SF/스릴러,1시간 38분,스릴러
K-PAX,2001,"미국,독일",드라마/SF,2시간 00분,SF
Don Juan DeMarco,1995,미국,로맨스/코미디,1시간 30분,코미디
The Stepford Wives,2004,미국,코미디/공포/SF/스릴러,1시간 33분,코미디
Highlander,1986,영국,액션/모험/판타지,1시간 48분,정보없음
Sister Act 2: Back in the Habit,1993,미국,음악/코미디,1시간 47분,코미디
The Hottest State,2006,미국,드라마/음악/로맨스,1시간 56분,드라마
Congo,1995,미국,드라마,1시간 49분,정보없음
Passenger 57,1992,미국,액션/스릴러,1시간 25분,액션
Body of Evidence,1993,"독일,미국",스릴러,1시간 41분,스릴러
Cutthroat Island,1995,"독일,이탈리아,프랑스,미국",액션/코미디,2시간 4분,액션
RoboCop 2,1990,미국,액션/범죄/SF/스릴러,1시간 50분,액션
La graine et le mulet,2007,프랑스,드라마,2시간 31분,드라마
The Buddy Factor,1994,미국,드라마/코미디,1시간 41분,정보없음
3:10 to Yuma,2007,미국,서부극/액션/드라마/시대극/범죄,2시간 2분,액션
Dolores Claiborne,1994,미국,스릴러/드라마/범죄,2시간 11분,범죄
Le Guerre de Feu,1981,프랑스,판타지/드라마,1시간 37분,정보없음
Last Exit to Brooklyn,1989,"독일,서독,미국,영국",드라마,1시간 42분,드라마
Robot & Frank,2012,미국,코미디/범죄/드라마/SF,1시간 29분,정보없음
FRANK,2014,"영국,아일랜드",음악/코미디/드라마,1시간 35분,정보없음
Frankie Starlight,1995,"프랑스,영국,미국,아일랜드",로맨스/드라마,1시간 41분,드라마
Mr. Wonderful,1993,미국,로맨스/코미디,1시간 38분,미국
Rumble Fish,1983,미국,범죄/드라마/로맨스/액션,1시간 34분,정보없음
Madonna: Truth Or Dare,1991,미국,다큐멘터리,2시간 00분,다큐멘터리
Another Stakeout,1993,미국,스릴러/범죄/코미디,0분,정보없음
영웅 돌아오다,1987,한국,1시간 40분,전체 관람가,한국
Lassie And Horny Guy,1989,한국,1시간 38분,청소년 관람불가,한국
와이의 체험: Y-Story,1987,한국,드라마,1시간 51분,정보없음
The Bird Of Fire,1980,한국,드라마,1시간 40분,드라마
테레사의 연인,1991,한국,로맨스/드라마,1시간 50분,멜로/로맨스
말미잘,1995,한국,드라마,1시간 53분,정보없음
우리는 지금 제네바로 간다,1987,한국,드라마,1시간 38분,한국
"명자, 아끼꼬, 쏘냐",1992,한국,2시간 18분,15세 관람가,한국
俠盜高飛: Full Contact,1992,"홍콩,태국",액션/범죄,1시간 36분,정보없음
監獄風雲: Prison On Fire,1987,홍콩,액션/드라마,1시간 41분,정보없음
和平飯店,1995,홍콩,서부극/액션,1시간 29분,액션
All About Ah-Long,1989,홍콩,드라마,1시간 39분,드라마
赌圣,1990,홍콩,액션/코미디,1시간 40분,정보없음
満城尽帯黄金甲,2006,"중국,홍콩",액션/모험/드라마/로맨스/스릴러/시대극,1시간 53분,정보없음
Hotel Mumbai,2018,"호주,미국,영국,인도,싱가포르",액션/드라마/역사/스릴러/범죄,2시간 3분,범죄
Spirit Untamed,2021,미국,가족/애니메이션/서부극/모험,1시간 28분,애니메이션
Stillwater,2021,미국,범죄/드라마,0분,드라마
Snake Eyes: G.I. Joe Origins,2021,"미국,캐나다",스릴러/액션/모험/판타지/SF,0분,액션
Vivo,2021,미국,애니메이션/모험/코미디,1시간 35분,정보없음
Beckett,2021,"이탈리아,브라질,그리스",액션/범죄/드라마/스릴러,1시간 48분,액션
Till Death,2021,미국,공포/스릴러,1시간 28분,스릴러
Slither,2006,"캐나다,미국",코미디/공포/SF,1시간 35분,공포
Gunpowder Milkshake,2021,미국,액션/모험/스릴러,1시간 54분,액션
Not Alone in Here,2020,미국,공포/단편,6분,정보없음
cam closer,2013,미국,공포,0분,정보없음
Jolt,2021,미국,액션,1시간 31분,액션
The Human Voice,2020,스페인,단편/드라마,30분,드라마
Pig,2021,미국,드라마/스릴러,1시간 32분,정보없음
Purl,2019,미국,단편/애니메이션/코미디/가족,8분,정보없음
Marriage is For...,2009,미국,애니메이션,1분,정보없음
The Tomorrow War,2021,미국,SF/액션,2시간 20분,액션
Infinite,2021,미국,SF/스릴러,1시간 46분,SF
The Woman in the Window,2021,미국,범죄/미스터리/드라마,1시간 40분,범죄
Oxygène,2021,"프랑스,미국",판타지/SF/드라마,1시간 40분,정보없음
Little Joe,2019,"오스트리아,영국,독일",드라마/공포/미스터리/SF,1시간 45분,드라마
The Mitchells vs. the Machines,2021,"미국,캐나다,프랑스",애니메이션/모험/코미디,1시간 50분,정보없음
Stowaway,2021,"독일,미국",SF/드라마,1시간 56분,정보없음
Saint Maud,2019,영국,드라마/공포/미스터리,1시간 23분,공포
Spectral,2016,미국,액션/SF/스릴러,1시간 47분,정보없음
映画クレヨンしんちゃん嵐を呼ぶモーレツ！オトナ帝国の逆襲,2001,일본,애니메이션/코미디/가족,1시간 29분,정보없음
Beau,2011,미국,스릴러/코미디/단편,7분,정보없음
News of the World,2020,미국,드라마/서부극/액션/모험,1시간 58분,액션
Outside the Wire,2021,미국,액션/SF,1시간 54분,액션
Wolfwalkers,2020,"룩셈부르크,아일랜드,미국",애니메이션/모험/가족,1시간 43분,애니메이션
"Never, Rarely, Sometimes, Always",2020,"미국,영국",드라마,1시간 41분,정보없음
Mosul,2019,미국,액션/드라마/전쟁,1시간 41분,액션
J’accuse,2019,"프랑스,이탈리아",드라마/역사/스릴러,2시간 11분,드라마
Once Upon a Snowman,2020,미국,애니메이션/모험/가족/판타지,8분,정보없음
La vita davanti a sé,2020,이탈리아,드라마,1시간 34분,정보없음
Rebecca,2020,"영국,미국",미스터리/로맨스/드라마,2시간 2분,드라마
22 July,2018,"노르웨이,아이슬란드",범죄/드라마,2시간 13분,드라마
His House,2020,영국,스릴러,1시간 33분,스릴러
The Witches,2020,미국,모험/코미디/가족/판타지,1시간 40분,모험
Resident Evil: The Final Chapter,2016,"영국,프랑스,미국,호주,남아프리카 공화국,캐나다,일본,독일",액션/공포/SF/스릴러,1시간 47분,액션
Resident Evil: Retribution,2012,"독일,캐나다,미국,프랑스,영국",액션/SF/공포/스릴러,1시간 35분,액션
Resident Evil: Afterlife,2010,"독일,프랑스,캐나다,영국,중국,미국",액션/모험/공포/SF,1시간 36분,액션
Resident Evil: Extinction,2007,"프랑스,호주,독일,영국,미국,멕시코,캐나다",액션/공포/SF/스릴러,1시간 34분,액션
Resident Evil: Apocalypse,2004,"독일,프랑스,영국,캐나다,미국",액션/공포/SF/스릴러,1시간 34분,액션
Resident Evil,2002,"영국,독일",액션/공포/SF,1시간 40분,액션
The Devil All the Time,2020,미국,범죄/드라마/스릴러,2시간 18분,범죄
ハウス: House,1977,일본,판타지/공포,1시간 50분,공포
Henry: Portrait of a Serial Killer,1986,미국,범죄/드라마/공포/스릴러,1시간 23분,정보없음
Project Power,2020,미국,액션/범죄/SF,1시간 51분,액션
Central Intelligence,2016,"미국,중국",액션/코미디/범죄,1시간 47분,액션
The Holy Mountain,1973,멕시코,스릴러/판타지,1시간 54분,드라마
El Topo,1971,멕시코,서부극/드라마/모험,2시간 5분,서부
Greyhound,2020,미국,드라마/전쟁,1시간 31분,드라마
Fando y Lis,1968,멕시코,스릴러/판타지,1시간 33분,판타지
Lawrence of Arabia,1962,영국,전쟁/드라마/모험,3시간 36분,드라마
南方车站的聚会,2019,중국,범죄/드라마,1시간 53분,정보없음
Le Cercle Rouge,1970,"프랑스,이탈리아",범죄/드라마/스릴러,2시간 20분,범죄
リング,1998,일본,공포/미스터리,1시간 38분,공포
Le Samourai,1967,"프랑스,이탈리아",범죄/드라마/미스터리/스릴러,1시간 45분,스릴러
Ju-on: The Grudge 2,2003,일본,스릴러/공포,1시간 32분,공포
呪怨: Ju-on,2002,일본,공포,1시간 32분,공포
The Conversation,1974,미국,범죄/액션/스릴러,1시간 53분,범죄
The True History of the Kelly Gang,2019,"호주,영국,프랑스",범죄/드라마/서부극,2시간 4분,범죄
Just Mercy,2019,미국,드라마,2시간 16분,드라마
Honey Boy,2019,미국,드라마,1시간 34분,드라마
Spenser Confidential,2020,미국,범죄/드라마/액션/스릴러/모험,1시간 50분,범죄
The Staggering Girl,2019,이탈리아,드라마/단편,37분,드라마
The Lazarus Effect,2015,미국,공포/미스터리/SF/스릴러,1시간 23분,공포
リリイ・シュシュのすべて,2001,일본,드라마,2시간 26분,정보없음
Sunrise,1927,미국,로맨스,1시간 35분,정보없음
Le salaire de la peur,1953,"프랑스,이탈리아",스릴러/드라마/모험,2시간 21분,모험
Les Diaboliques,1955,프랑스,범죄/액션/공포/스릴러,1시간 54분,미스터리
Werk ohne Autor,2018,"독일,이탈리아",드라마/로맨스/역사/스릴러,3시간 9분,드라마
A Beautiful Day in the Neighborhood,2019,"미국,중국",드라마,1시간 48분,드라마
Color Out of Space,2019,"미국,말레이시아,포르투갈",공포/미스터리/SF,1시간 51분,공포
In Fabric,2018,영국,코미디/공포/판타지,1시간 58분,공포
Wildlife,2018,미국,드라마,1시간 45분,정보없음
Atlantique,2019,"세네갈,프랑스,벨기에",드라마,1시간 45분,정보없음
The Report,2019,미국,드라마,1시간 58분,드라마
8월의 크리스마스,1998,한국,로맨스/드라마,1시간 37분,드라마
투캅스,1993,한국,범죄/코미디,1시간 50분,코미디
Зеркало,1975,소련,드라마,1시간 47분,정보없음
Иваново детство,1962,소련,드라마/전쟁,1시간 35분,정보없음
Space Cowboys,2000,미국,스릴러/모험/액션/드라마,2시간 4분,SF
Buffalo'66,1998,"미국,캐나다",코미디/범죄/드라마/로맨스,1시간 50분,드라마
All About My Mother,1999,"스페인,프랑스",드라마/코미디/가족,1시간 45분,드라마
죽거나 혹은 나쁘거나,2000,한국,액션/드라마/범죄,1시간 38분,드라마
Frequency,2000,미국,SF/액션/드라마,1시간 58분,정보없음
Traffic,2000,"미국,멕시코,독일",범죄/드라마/스릴러,2시간 27분,범죄
Buena Vista Social Club,1999,"독일,프랑스,영국,미국,쿠바",다큐멘터리/음악,1시간 45분,다큐멘터리
Pina,2011,"독일,프랑스,영국,미국",다큐멘터리/음악,1시간 43분,다큐멘터리
La Stanza del Figlio,2001,"이탈리아,프랑스",드라마,1시간 27분,가족
鬼子來了,2000,중국,전쟁/드라마,2시간 14분,드라마
Amores Perros,2000,멕시코,드라마/스릴러,2시간 33분,드라마
Le Fabuleux destin d'Amelie Poulain,2001,"프랑스,독일",로맨틱코미디/판타지/로맨스,2시간 00분,코미디
엽기적인 그녀,2001,한국,드라마/코미디/로맨틱코미디/로맨스,2시간 2분," <a href=""http://www.sbs.co.kr/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*z.channel&amp;r=1&amp;i=00000012_0000000A37B2&amp;u=' + urlencode(this.href));"">SBS</a> "
Failan,2001,한국,로맨스/드라마,1시간 56분,멜로/로맨스
킬러들의 수다,2001,한국,드라마/코미디,2시간 00분,액션
친구,2001,한국,액션/드라마/범죄,1시간 55분,정보없음
Monster's Ball,2001,미국,로맨스/드라마,1시간 51분,드라마
취화선,2002,한국,시대극/드라마,2시간 00분,드라마
집으로...,2002,한국,드라마/가족,1시간 27분,드라마
"Spring,Summer,Fall,Winter,and Spring",2003,한국,드라마,1시간 46분,정보없음
공공의 적,2002,한국,액션/스릴러/코미디,2시간 18분,범죄
Impostor,2001,미국,스릴러,1시간 35분,정보없음
The Hours,2002,"미국,영국,프랑스,캐나다,독일",드라마/로맨스,1시간 54분,드라마
無間道,2002,홍콩,액션/범죄/드라마/미스터리/스릴러,1시간 41분,범죄
千禧曼波之蔷薇的名字,2001,"대만,프랑스",드라마,1시간 45분,정보없음
Billy Lynn's Long Halftime Walk,2016,"영국,중국,미국",액션/드라마/스릴러,1시간 51분,드라마
英雄,2002,중국,액션/드라마,1시간 49분,정보없음
범죄의 재구성,2004,한국,범죄/스릴러/코미디,1시간 56분,범죄
21 Grams,2003,미국,범죄/드라마/스릴러,2시간 4분,범죄
Bloody Sunday,2002,"영국,아일랜드",드라마,1시간 50분,드라마
The Butterfly Effect,2004,미국,SF/스릴러,1시간 53분,드라마
Μιά αιωνιότητα και μιά μέρα,1998,"프랑스,그리스,이탈리아",드라마,2시간 12분,정보없음
아라한 장풍대작전,2004,한국,코미디/액션,1시간 54분,액션
送還,2003,한국,다큐멘터리/드라마,2시간 28분,다큐멘터리
용서받지 못한 자,2005,한국,드라마,2시간 1분,드라마
그때 그사람들,2005,한국,코미디/미스터리,1시간 42분,미스터리
왕의 남자,2005,한국,드라마/시대극/역사,1시간 59분,드라마
珈琲時光,2003,"일본,대만",드라마,1시간 43분,정보없음
Closer,2004,미국,로맨스/드라마,1시간 43분,정보없음
Spider,2002,"캐나다,영국,프랑스",드라마/미스터리/스릴러,1시간 38분,정보없음
Ray,2004,미국,드라마/음악,2시간 32분,정보없음
"Break Through!, We Shall Overcome Someday",2004,일본,액션/드라마/코미디,1시간 58분,정보없음
주먹이 운다,2005,한국,드라마/액션,2시간 14분,드라마
Little Miss Sunshine,2006,미국,드라마/코미디,1시간 41분,코미디
Crash,2004,"독일,미국",범죄/드라마,1시간 52분,드라마
Capote,2005,"미국,캐나다",범죄/드라마/역사,1시간 53분,드라마
Last Days,2005,미국,음악/드라마,1시간 36분,드라마
가족의 탄생,2006,한국,드라마,1시간 53분,드라마
ゆれる,2006,일본,드라마,1시간 59분,드라마
Mar Adentro,2004,"스페인,프랑스,이탈리아",드라마,2시간 5분,드라마
Vozvrashchenie,2003,러시아,드라마,1시간 50분,드라마
The Wind That Shakes the Barley,2006,"독일,이탈리아,프랑스,영국,아일랜드",드라마/전쟁,2시간 6분,전쟁
비열한 거리,2006,한국,액션/범죄,2시간 21분,범죄
천하장사 마돈나,2006,한국,드라마/코미디/스포츠,1시간 56분,코미디
짝패,2006,한국,범죄/액션,1시간 32분,액션
다찌마와 리 - 악인이여 지옥행 급행열차를 타라!,2008,한국,액션/코미디,1시간 39분,정보없음
Michael Clayton,2007,미국,범죄/드라마/미스터리/스릴러,1시간 59분,범죄
Babel,2006,"미국,멕시코,프랑스,모로코,일본",드라마/스릴러,2시간 23분,정보없음
Perfume: The Story of a Murderer,2006,"독일,프랑스,스페인,미국",범죄/드라마/스릴러,2시간 27분,드라마
色・戒,2007,"미국,중국,대만",드라마/역사/로맨스/스릴러/전쟁,2시간 37분,정보없음
Shooter,2007,미국,액션/드라마/스릴러,2시간 5분,액션
멋진 하루,2008,한국,로맨스/드라마,2시간 3분,드라마
I Just Didn't Do It,2006,일본,드라마,2시간 23분,드라마
Atonement,2007,영국,드라마/로맨스,2시간 3분,드라마
二十四城記,2008,"중국,홍콩,일본",다큐멘터리/드라마,1시간 52분,정보없음
Changeling,2008,미국,범죄/드라마/역사/미스터리/스릴러,2시간 21분,정보없음
똥파리,2008,한국,드라마,2시간 10분,드라마
Rachel Getting Married,2008,미국,드라마/로맨스,1시간 53분,멜로/로맨스
The Book of Eli,2010,미국,액션/모험/드라마/스릴러,1시간 58분,액션
State of Play,2009,"프랑스,영국,미국",공포/드라마/스릴러/범죄/미스터리,2시간 7분,범죄
Crazy Heart,2009,미국,로맨스/드라마,1시간 52분,드라마
Milk,2008,미국,드라마,2시간 8분,정보없음
부당거래,2010,한국,범죄/드라마,1시간 59분,범죄
Green Zone,2010,"영국,프랑스,스페인,미국",액션/드라마/스릴러/전쟁,1시간 54분,액션
Let Me In,2010,"영국,미국",드라마/공포/판타지,1시간 56분,드라마
Despicable Me 2,2013,"미국,일본,프랑스",애니메이션/모험/코미디/가족/판타지/SF,1시간 38분,애니메이션
BIUTIFUL,2010,"멕시코,스페인",드라마/로맨스,2시간 28분,드라마
Possessed,2009,한국,스릴러/공포,1시간 46분,코미디
Jane Eyre,2011,"영국,미국",드라마/로맨스,2시간 00분,정보없음
파수꾼,2010,한국,드라마/틴에이저,1시간 57분,드라마
The Help,2011,"미국,아랍 에미레이트 연합,인도",드라마,2시간 26분,드라마
만추,2011,"한국,미국,홍콩",로맨스/드라마,1시간 53분,"<a href=""https://book.naver.com/search/search.nhn?frameFilterType=1&amp;frameFilterValue=5000019095&amp;query=김지헌"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_xdk*z.aut&amp;r=1&amp;i=801915cd_00000091B0AB&amp;u=' + urlencode(this.href));"">김지헌</a></dd>, "
The Town,2010,미국,범죄/드라마/스릴러,2시간 5분,정보없음
HEREAFTER,2010,미국,판타지/드라마,2시간 9분,정보없음
黑社會以和爲貴: Election 2,2006,홍콩,범죄/액션,1시간 32분,정보없음
黒社會,2005,홍콩,범죄/액션/스릴러,1시간 41분,정보없음
무산일기,2010,한국,드라마,2시간 7분,드라마
Take This Waltz,2011,"캐나다,일본,스페인",코미디/드라마,1시간 56분,드라마
Blue Valentine,2010,미국,드라마/로맨스,1시간 54분,드라마
The Grey,2012,미국,액션/모험/드라마/스릴러,1시간 56분,액션
내 아내의 모든 것,2012,한국,로맨스/코미디/로맨틱코미디,2시간 1분,멜로/로맨스
Armadillo,2010,"덴마크,스웨덴",다큐멘터리/전쟁,1시간 48분,정보없음
화차,2012,한국,스릴러,1시간 57분,미스터리
거인,2014,한국,드라마,1시간 48분,드라마
Cosmopolis,2012,"캐나다,프랑스,포르투갈,이탈리아",범죄/드라마/판타지/미스터리/스릴러,1시간 49분,드라마
Foxfire,2012,"프랑스,캐나다",드라마/범죄,2시간 23분,정보없음
CESARE DEVE MORIRE,2012,이탈리아,드라마,1시간 17분,드라마
Like Someone in Love,2012,"이란,프랑스,일본",드라마,1시간 49분,드라마
지슬 - 끝나지않은 세월 2,2012,한국,드라마/역사/전쟁,1시간 48분,드라마
La grande bellezza,2013,"이탈리아,프랑스",드라마,2시간 21분,코미디
경주,2013,한국,드라마,2시간 25분,정보없음
STORIES WE TELL,2013,캐나다,다큐멘터리,1시간 48분,다큐멘터리
Maps to the Stars,2014,"캐나다,독일,프랑스,미국",코미디/드라마,1시간 51분,미스터리
제보자,2014,한국,드라마,1시간 54분,드라마
If Beale Street Could Talk,2018,미국,드라마/로맨스,1시간 57분,범죄
Leviafan,2014,러시아,드라마,2시간 20분,드라마
Rudderless,2014,미국,드라마/음악/코미디,1시간 45분,드라마
Dheepan,2015,프랑스,범죄/드라마,1시간 55분,드라마
De battre mon coeur s'est arrêté,2005,프랑스,범죄/드라마/음악,1시간 48분,정보없음
The Homesman,2014,"미국,프랑스",드라마/서부극,2시간 3분,드라마
Captain Fantastic,2016,미국,코미디/드라마,1시간 59분,드라마
The Master,2012,미국,드라마,2시간 17분,드라마
IN THE HEART OF THE SEA,2015,미국,액션/모험/드라마/재난,2시간 1분,액션
归来,2014,"중국,프랑스",드라마/로맨스,1시간 51분,드라마
Kahlil Gibran's The Prophet,2014,미국,애니메이션/모험,1시간 24분,애니메이션
桐島、部活やめるってよ,2013,일본,드라마,1시간 43분,드라마
Personal Shopper,2016,"프랑스,벨기에,독일",드라마/스릴러,1시간 45분,드라마
Kış Uykusu,2014,"터키,프랑스,독일",드라마,3시간 16분,정보없음
Varda par Agnès,2019,프랑스,다큐멘터리,1시간 55분,정보없음
The Innocents,1961,영국,스릴러,1시간 39분,"노르웨이, 스웨덴, 덴마크, 영국"
The Dead Zone,1983,미국,공포/드라마/스릴러,1시간 40분,드라마
AMOUR,2012,"프랑스,오스트리아,독일",드라마/로맨스,2시간 7분,드라마
Welcome to Marwen,2018,미국,코미디/드라마,1시간 56분,드라마
Captain America: Civil War,2016,미국,액션/모험/SF,2시간 27분,액션
