title,year,country,genres,time,new_genres
The Edge of Democracy,2019,브라질,다큐멘터리,1시간 53분,다큐멘터리
American Factory,2019,미국,다큐멘터리,1시간 50분,다큐멘터리
Boże Ciało,2019,"폴란드,프랑스",드라마,1시간 56분,정보없음
Little Women,2019,미국,드라마,2시간 15분,드라마
Klaus,2019,스페인,애니메이션/모험/코미디/가족,1시간 36분,애니메이션
Judy,2019,미국,드라마/역사,1시간 58분,드라마
Missing Link,2019,"캐나다,미국",애니메이션/모험/코미디/가족/판타지,1시간 34분,애니메이션
히트맨,2019,한국,코미디/액션,1시간 50분,액션
작은 빛,2018,한국,드라마,1시간 30분,드라마
Eric Clapton: Life in 12 Bars,2017,"캐나다,영국",다큐멘터리,2시간 14분,다큐멘터리
Hair Love,2019,미국,가족/애니메이션/단편,7분,애니메이션
For Sama,2019,"영국,시리아",다큐멘터리/전쟁,1시간 35분,정보없음
미스터 주: 사라진 VIP,2019,한국,코미디/드라마/액션,1시간 54분,코미디
부재의 기억,2018,한국,다큐멘터리,29분,다큐멘터리
Jojo Rabbit,2019,"독일,미국",코미디/드라마/전쟁,1시간 48분,코미디
Hunt for the Wilderpeople,2016,뉴질랜드,드라마/모험/코미디,1시간 42분,코미디
Dolor y gloria,2019,스페인,드라마,1시간 53분,드라마
La Piel Que Habito,2011,스페인,스릴러/드라마,1시간 57분,정보없음
Los abrazos rotos,2009,스페인,로맨스/드라마/스릴러,2시간 7분,드라마
The Bra,2018,"독일,아제르바이잔",코미디/드라마,1시간 30분,드라마
Balloon,2018,"독일,미국,프랑스",드라마/역사/스릴러,2시간 5분,정보없음
Volver,2006,스페인,코미디/드라마/판타지,2시간 1분,드라마
남산의 부장들,2019,한국,드라마,1시간 54분,드라마
Bad Boys for Life,2020,미국,액션/스릴러/범죄,1시간 53분,액션
Suckseed,2011,태국,로맨스/코미디/음악,2시간 10분,코미디
The Child in Time,2017,영국,드라마,1시간 22분,드라마
Une nouvelle amie,2014,프랑스,드라마/스릴러/코미디,1시간 48분,서스펜스
몽마르트 파파,2019,한국,다큐멘터리,1시간 23분,다큐멘터리
Dolittle,2020,미국,모험/코미디/가족/판타지,1시간 41분,코미디
Spies in Disguise,2019,미국,모험/액션/애니메이션,1시간 42분,애니메이션
해치지않아,2019,한국,코미디/드라마,1시간 57분," <a href=""http://tvn.tving.com/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*z.channel&amp;r=1&amp;i=00000012_00000177E3EF&amp;u=' + urlencode(this.href));"">tvN</a> "
청춘빌라 살인사건,2018,한국,코미디/범죄/드라마,1시간 34분,코미디
Le daim,2019,프랑스,코미디/공포,1시간 17분,코미디
少女邂逅,2017,일본,드라마,1시간 42분,드라마
Star Wars: Episode IX - The Rise of Skywalker,2019,미국,액션/모험/판타지/SF,2시간 21분,정보없음
21 Bridges,2019,미국,범죄/드라마/스릴러,1시간 39분,범죄
Midway,2019,"미국,캐나다",액션/모험/드라마/역사/전쟁,2시간 16분,액션
小Q,2019,"중국,홍콩",드라마,1시간 47분,정보없음
Dolemite Is My Name,2019,미국,코미디/드라마,1시간 58분,코미디
Grâce à Dieu,2019,"프랑스,벨기에",범죄/드라마,2시간 17분,정보없음
Kazantzakis,2018,그리스,드라마,2시간 1분,그리스
Cats,2019,"미국,영국",코미디/드라마/가족/판타지,1시간 49분,뮤지컬
Portrait de la jeune fille en feu,2019,프랑스,드라마/로맨스,2시간 1분,드라마
Pavarotti,2019,"영국,미국",다큐멘터리/음악,1시간 54분,다큐멘터리
6 Underground,2019,미국,스릴러/액션,2시간 8분,액션
백두산,2019,한국,드라마/액션/모험/재난,2시간 8분,드라마
I Am Breathing,2013,"덴마크,영국",다큐멘터리,1시간 13분,다큐멘터리
천문: 하늘에 묻는다,2018,한국,시대극,2시간 12분,한국
⼗年 Ten Years Japan,2018,일본,드라마,1시간 39분,정보없음
영화로운 나날,2018,한국,로맨스/판타지/드라마,1시간 27분,멜로/로맨스
월성,2019,한국,다큐멘터리,1시간 23분,다큐멘터리
호흡,2018,한국,드라마,1시간 44분,드라마
Salinger,2013,미국,다큐멘터리,2시간 8분,다큐멘터리
Lola et ses frères,2018,프랑스,코미디/드라마,1시간 44분,정보없음
Countdown,2019,미국,공포/스릴러,1시간 30분," <a href=""?where=nexearch&amp;sm=tab_etc&amp;qvt=0&amp;query=Iris%20Johansen"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_xh3*z.aut&amp;r=1&amp;i=00000000_000000000000&amp;u=' + urlencode(this.href));"">Iris Johansen</a> </dd>, "
아내를 죽였다,2019,한국,스릴러,1시간 37분,스릴러
Jumanji: The Next Level,2019,미국,액션/모험/판타지/코미디,2시간 2분,액션
Won’t You Be My Neighbor?,2018,미국,다큐멘터리,1시간 34분,다큐멘터리
Last Christmas,2019,"영국,미국",로맨스/코미디,1시간 43분,멜로/로맨스
The Good Liar,2019,미국,범죄/드라마/미스터리/스릴러,1시간 49분,스릴러
The Truth,2019,"프랑스,일본",드라마,1시간 47분,정보없음
Itaewon,2016,한국,다큐멘터리,1시간 34분,다큐멘터리
Sorry We Missed You,2019,"영국,프랑스,벨기에",드라마,1시간 41분,드라마
Wij,2018,네덜란드,드라마,1시간 30분,드라마
Amazing Grace,2018,미국,다큐멘터리,1시간 29분," <a href=""http://www.cbs.co.kr/radio/timetable/music.asp"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*z.channel&amp;r=1&amp;i=00000012_0000000A41E6&amp;u=' + urlencode(this.href));"">CBS 음악FM</a> "
어서오시게스트하우스,2019,한국,드라마/코미디,1시간 39분,코미디
애국자게임2-지록위마,2019,한국,다큐멘터리,1시간 37분,다큐멘터리
준하의 행성,2018,한국,다큐멘터리,1시간 48분,다큐멘터리
당신의 사월,2019,한국,다큐멘터리,1시간 26분,다큐멘터리
이장,2019,한국,드라마,1시간 33분,드라마
언더그라운드,2019,한국,다큐멘터리,1시간 38분,다큐멘터리
카센타,2019,한국,드라마/범죄/코미디,1시간 38분,범죄
삼촌,2017,한국,미스터리/스릴러,1시간 40분,미스터리
집 이야기,2019,한국,드라마,1시간 32분,드라마
수퍼 디스코,2018,한국,다큐멘터리,1시간 30분,다큐멘터리
나를 찾아줘,2018,한국,드라마,1시간 48분,스릴러
Marriage Story,2019,미국,코미디/드라마,2시간 17분,코미디
Hustlers,2019,미국,범죄/드라마/스릴러,1시간 50분,범죄
Official Secrets,2019,"영국,미국,중국,스위스",범죄/드라마/로맨스/스릴러/전쟁,1시간 50분,드라마
우리를 갈라놓는 것들,2019,한국,다큐멘터리,1시간 40분,다큐멘터리
The Basement Satellite,2013,한국,다큐멘터리,1시간 48분,다큐멘터리
아빠는 예쁘다,2017,한국,가족/코미디/드라마,1시간 32분,가족
Pope Francis: A Man of His Word,2018,"미국,스위스,이탈리아,프랑스,독일",다큐멘터리,1시간 36분,다큐멘터리
Jeronimo,2019,"한국,미국,쿠바,캐나다",다큐멘터리/역사,1시간 33분,다큐멘터리
접전: 갑을 전쟁,2019,한국,코미디,1시간 19분,코미디
Sibyl,2019,"프랑스,벨기에",드라마,1시간 41분," <a href=""?where=nexearch&amp;sm=tab_etc&amp;qvt=0&amp;query=%ED%81%B4%EB%9E%98%EC%8B%9D%20%20%EA%B3%B5%EC%97%B0"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x0i*Z.sumgenre1&amp;r=1&amp;i=18112ABF_0000013ED26B&amp;u=' + urlencode(this.href));"">클래식 </a> &gt; <a href=""?where=nexearch&amp;sm=tab_etc&amp;qvt=0&amp;query=%EB%AC%B4%EC%9A%A9%2F%EB%B0%9C%EB%A0%88%20%EA%B3%B5%EC%97%B0"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x0i*Z.sumgenre2&amp;r=1&amp;i=18112ABF_0000013ED26B&amp;u=' + urlencode(this.href));"">무용/발레</a> "
어제 일은 모두 괜찮아,2019,한국,드라마,1시간 47분,드라마
얼굴없는 보스,2018,한국,액션/드라마,1시간 54분,느와르
Frozen II,2019,미국,애니메이션/모험/코미디/가족/판타지,1시간 43분,애니메이션
Knives Out,2019,미국,코미디/범죄/드라마/미스터리/스릴러,2시간 10분,미스터리
The Irishman,2019,미국,범죄/드라마,3시간 29분,범죄
Crawl,2019,미국,액션/스릴러/공포,1시간 27분,액션
カメラを止めるな! スピンオフ「ハリウッド大作戦! 」,2019,일본,코미디/공포,57분,정보없음
De Dirigent,2018,"벨기에,네덜란드",드라마,2시간 19분,드라마
Aus dem Nichts,2017,"독일,프랑스",범죄/드라마/스릴러,1시간 46분,드라마
Mon inconnue,2019,"프랑스,벨기에,한국",코미디/드라마/판타지/로맨스,1시간 58분,멜로/로맨스
Angel Has Fallen,2019,미국,액션/드라마/스릴러,2시간 1분,액션
Zombieland: Double Tap,2019,미국,액션/코미디/공포,1시간 39분,액션
Sorry to Bother You,2018,미국,SF/판타지/코미디,1시간 50분,코미디
감쪽같은 그녀,2019,한국,드라마,1시간 44분,드라마
What They Had,2018,미국,드라마/가족,1시간 41분,드라마
The Addams Family,2019,"영국,캐나다,미국",애니메이션/코미디/가족,1시간 27분,애니메이션
过春天,2018,중국,드라마,1시간 40분,드라마
졸업,2018,한국,다큐멘터리,1시간 54분,드라마
Ford v Ferrari,2019,미국,액션/드라마,2시간 32분,액션
Doctor Sleep,2019,미국,공포/스릴러,2시간 32분,스릴러
윤희에게,2019,한국,로맨스,1시간 45분,멜로/로맨스
신의 한 수 : 귀수편,2019,한국,범죄/액션,1시간 46분,범죄
Can You Keep a Secret?,2019,미국,코미디/로맨스,1시간 34분,멜로/로맨스
영하의 바람,2018,한국,드라마,1시간 50분,드라마
High Life,2018,"프랑스,영국,독일,폴란드",모험/드라마/공포/미스터리/SF/스릴러,1시간 50분,SF
This Changes Everything,2018,미국,다큐멘터리,1시간 36분,다큐멘터리
니나 내나,2019,한국,드라마,1시간 41분,드라마
Tell It to the Bees,2018,영국,드라마/로맨스,1시간 46분,드라마
삽질,2018,한국,다큐멘터리,1시간 34분,다큐멘터리
Blanche Comme Neige,2019,"프랑스,벨기에",드라마,1시간 52분,드라마
21 Years: Quentin Tarantino,2019,미국,다큐멘터리,1시간 41분,다큐멘터리
Apocalypto,2006,"멕시코,영국,미국",모험/스릴러/액션/드라마,2시간 17분,액션
The King,2019,"영국,헝가리,호주",드라마,2시간 20분,정보없음
82년생 김지영,2019,한국,드라마,1시간 58분,드라마
Terminator: Dark Fate,2019,미국,액션/모험/SF,2시간 8분,SF
The Laundromat,2019,미국,드라마/범죄,1시간 36분,드라마
재혼의 기술,2019,한국,로맨스/코미디,1시간 25분,멜로/로맨스
오늘도 위위,2018,한국,드라마,1시간 10분,드라마
Rambo: Last Blood,2019,미국,액션/모험/스릴러,1시간 40분,액션
Maleficent: Mistress of Evil,2019,미국,판타지/모험/가족,1시간 58분,판타지
A Young Man with High Potential,2018,독일,드라마/스릴러,1시간 25분,드라마
북간도의 십자가,2019,한국,다큐멘터리,1시간 24분,다큐멘터리
Rambo,2008,"독일,미국,태국",액션/스릴러,1시간 32분,정보없음
버티고,2018,한국,드라마/로맨스,1시간 54분,드라마
두번할까요,2018,한국,코미디/로맨스,1시간 52분,코미디
Nothing Like a Dame,2018,영국,다큐멘터리,1시간 24분,다큐멘터리
最好的我们,2019,중국,드라마/로맨스,1시간 50분," <a href=""http://www.iqiyi.com"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*z.channel&amp;r=1&amp;i=00000012_00000067B2F3&amp;u=' + urlencode(this.href));"">중국 아이치이</a> "
열두 번째 용의자,2019,한국,미스터리/스릴러,1시간 42분,미스터리
シン・エヴァンゲリオン劇場版𝄇,2021,일본,애니메이션/SF/액션,2시간 35분,정보없음
A Ghost Story,2017,미국,로맨스/판타지/드라마,1시간 32분,판타지
In Search of Fellini,2017,미국,드라마/로맨스/모험,1시간 33분,모험
방법: 재차의,2021,한국,미스터리,1시간 49분,미스터리
The Expendables 3,2014,"미국,프랑스,독일,불가리아",액션/모험/스릴러,2시간 7분,액션
Space Jam: A New Legacy,2021,미국,애니메이션/모험/코미디/가족,2시간 00분,애니메이션
The Forever Purge,2021,미국,공포,1시간 43분,스릴러
Escape Room,2019,"미국,남아프리카 공화국",액션/모험/공포/미스터리/스릴러,1시간 39분,공포
Escape Room: Tournament of Champions,2021,미국,미스터리/액션/공포/스릴러,1시간 28분,액션
가문의 부활 - 가문의 영광 3,2006,한국,코미디/범죄/드라마,2시간 8분,코미디
가문의 영광 4 - 가문의 수난,2011,한국,코미디,1시간 43분,코미디
우아한 거짓말,2013,한국,드라마/가족,1시간 57분,드라마
The Conjuring: The Devil Made Me Do It,2021,미국,공포/미스터리/스릴러,1시간 51분,공포
僕のヒーローアカデミア THE MOVIE ヒーローズ:ライジング,2019,일본,애니메이션/액션,1시간 44분,정보없음
Doraemon: Nobita No Kyoryu 2006,2006,일본,애니메이션/가족/판타지,1시간 47분,애니메이션
僕のヒーローアカデミア The Movie ２人の英雄,2018,일본,애니메이션/액션/코미디,1시간 36분,정보없음
A Wrinkle in Time,2018,미국,가족/모험/판타지/SF,1시간 49분,모험
추격자,2007,한국,범죄/액션/스릴러,2시간 3분,범죄
The Secret Life of Walter Mitty,2013,"미국,영국",모험/코미디/드라마/판타지/로맨스,1시간 54분,모험
Chihayafuru Part 1,2016,일본,코미디/드라마/로맨스/스포츠,1시간 51분,드라마
국제시장,2014,한국,드라마,2시간 6분,드라마
ミュウツーの逆襲 EVOLUTION,2019,일본,애니메이션,1시간 36분,애니메이션
Lying and Stealing,2019,미국,드라마/범죄,1시간 40분,범죄
陽だまりの彼女,2013,일본,드라마/로맨스,2시간 8분,멜로/로맨스
연애가 고달픈 남자,2016,한국,코미디/단편,10분,한국
하트어택,2020,한국,판타지/로맨스/단편,11분,멜로/로맨스
완벽한 원나잇,2019,한국,코미디/단편,21분,코미디
시시콜콜한 이야기,2017,한국,로맨스/드라마/단편,32분,멜로/로맨스
여름의 소리,2018,한국,드라마/단편,11분,드라마
亜人,2017,일본,액션/공포/미스터리,1시간 48분,액션
마루위구름,2018,한국,애니메이션/단편,5분,정보없음
The Babysitter: Killer Queen,2020,미국,코미디/공포,1시간 41분,정보없음
The Babysitter,2017,미국,스릴러/공포,1시간 25분,코미디
泣きたい私は猫をかぶる,2020,일본,애니메이션/로맨스/판타지,1시간 44분,정보없음
Fantasy Island,2020,미국,모험/공포/코미디/판타지,1시간 50분," <a href=""http://www.fox.com/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*K.sumchannel&amp;r=1&amp;i=00000012_000001278641&amp;u=' + urlencode(this.href));"">미국 FOX</a> "
彼女と彼女の猫 -Everything Flows-,2016,일본,애니메이션/드라마/단편,32분," <a href=""http://s.mxtv.jp/"" nocr="""" onclick=""return goOtherCR(this, 'a=nco_x09*K.sumchannel&amp;r=1&amp;i=00000012_00000035D477&amp;u=' + urlencode(this.href));"">일본 Tokyo MX</a> "
I Am Mother,2019,호주,스릴러/SF,1시간 55분,SF
Pete's Dragon,2016,미국,액션/모험/코미디/드라마/가족/판타지,1시간 43분,모험
7500,2014,"일본,미국",공포/미스터리/SF/스릴러,1시간 37분,드라마
Beyond the Reach,2014,미국,스릴러,1시간 35분,스릴러
Fantastic Beasts and Where to Find Them,2016,"영국,미국",가족/모험/판타지,2시간 13분,판타지
ソロモンの偽証 後篇・裁判,2015,일본,스릴러/미스터리,2시간 29분,서스펜스
Overdrive,2017,"벨기에,미국,프랑스",스릴러/액션,1시간 33분,정보없음
