title,year,country,genres,time
Tank Girl,1995,미국,액션/코미디,1시간 44분
My Life,1993,미국,드라마,1시간 52분
The Next Karate Kid,1994,미국,액션/드라마/가족/로맨스/스포츠,1시간 49분
Wedding Crashers,2005,미국,로맨틱코미디/코미디,1시간 58분
Sweetie,1989,호주,드라마/코미디,1시간 40분
Wayne's World,1992,미국,코미디,1시간 35분
My Father The Hero,1994,"프랑스,미국",로맨틱코미디,1시간 30분
JENNIFER8,1992,미국,스릴러,2시간 4분
"GOOD NIGHT, AND GOOD LUCK",2005,"미국,프랑스,영국,일본",드라마,1시간 33분
True Romance,1993,미국,액션/로맨스/범죄,2시간 00분
Rocky III,1982,"미국,캐나다",드라마/스포츠/액션,1시간 36분
Fair Game,1995,미국,액션/스릴러/범죄/코미디,1시간 31분
Timecop,1994,미국,액션/범죄/SF/스릴러,1시간 38분
K-PAX,2001,"미국,독일",드라마/SF,2시간 00분
Don Juan DeMarco,1995,미국,로맨스/코미디,1시간 30분
The Stepford Wives,2004,미국,코미디/공포/SF/스릴러,1시간 33분
Highlander,1986,영국,액션/모험/판타지,1시간 48분
Sister Act 2: Back in the Habit,1993,미국,음악/코미디,1시간 47분
Little Shop of Horrors,1986,미국,SF/로맨스/공포/코미디,1시간 34분
The Hottest State,2006,미국,드라마/음악/로맨스,1시간 56분
Congo,1995,미국,드라마,1시간 49분
Passenger 57,1992,미국,액션/스릴러,1시간 25분
Body of Evidence,1993,"독일,미국",스릴러,1시간 41분
Cutthroat Island,1995,"독일,이탈리아,프랑스,미국",액션/코미디,2시간 4분
RoboCop 2,1990,미국,액션/범죄/SF/스릴러,1시간 50분
La graine et le mulet,2007,프랑스,드라마,2시간 31분
The Buddy Factor,1994,미국,드라마/코미디,1시간 41분
3:10 to Yuma,2007,미국,서부극/액션/드라마/시대극/범죄,2시간 2분
Dolores Claiborne,1994,미국,스릴러/드라마/범죄,2시간 11분
Le Guerre de Feu,1981,프랑스,판타지/드라마,1시간 37분
Last Exit to Brooklyn,1989,"독일,서독,미국,영국",드라마,1시간 42분
Robot & Frank,2012,미국,코미디/범죄/드라마/SF,1시간 29분
FRANK,2014,"영국,아일랜드",음악/코미디/드라마,1시간 35분
Frankie Starlight,1995,"프랑스,영국,미국,아일랜드",로맨스/드라마,1시간 41분
Mr. Wonderful,1993,미국,로맨스/코미디,1시간 38분
Rumble Fish,1983,미국,범죄/드라마/로맨스/액션,1시간 34분
Madonna: Truth Or Dare,1991,미국,다큐멘터리,2시간 00분
Another Stakeout,1993,미국,스릴러/범죄/코미디,0분
영웅 돌아오다,1987,한국,1시간 40분,전체 관람가
Lassie And Horny Guy,1989,한국,1시간 38분,청소년 관람불가
와이의 체험: Y-Story,1987,한국,드라마,1시간 51분
The Bird Of Fire,1980,한국,드라마,1시간 40분
테레사의 연인,1991,한국,로맨스/드라마,1시간 50분
말미잘,1995,한국,드라마,1시간 53분
우리는 지금 제네바로 간다,1987,한국,드라마,1시간 38분
"명자, 아끼꼬, 쏘냐",1992,한국,2시간 18분,15세 관람가
俠盜高飛: Full Contact,1992,"홍콩,태국",액션/범죄,1시간 36분
監獄風雲: Prison On Fire,1987,홍콩,액션/드라마,1시간 41분
和平飯店,1995,홍콩,서부극/액션,1시간 29분
All About Ah-Long,1989,홍콩,드라마,1시간 39분
赌圣,1990,홍콩,액션/코미디,1시간 40분
満城尽帯黄金甲,2006,"중국,홍콩",액션/모험/드라마/로맨스/스릴러/시대극,1시간 53분
